Processo,Numero AI,SGUF,Razao Social,CNPJ/CPF,Data autuação,vlmulta,Ultima Movimentacao,Data e Valor Pago,Situacao Atual,dt decisao 1a,decisao 1a,dt recurso,dt decisao 2a,Decisao 2a,Decisao Definitiva,Processo Encerrado,Decisao de Procedência,Dívida Ativa
47105000336201986,217802923,SP,CENTRAL COMERCIAL E IMPORTADORA LTDA,71100432000112,3/7/2019,"R$ 11.034,02",10/24/2019,04/09/2019 - R$5517.01,Arquivado,20/8/2019,Decisão de procedência,,,,SIM,SIM,SIM,NAO
46243001254201910,217716474,MG,BRANDT MEIO AMBIENTE LTDA,71061162000188,24/6/2019,"R$ 7.378,52",11/24/2021,04/11/2021 - R$3689.26,Arquivado,4/10/2021,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152101670202237,223567272,MG,VIACAO SAO SILVESTRE LTDA,71055644000125,01/07/2022 00:00:00,"R$ 9.200,98",1/17/2023,17-01-2023 - R$4600.49,Arquivado - pago administrativamente,02/01/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152027478202271,222825359,MG,BAXTER RCS CENTRO DE CUIDADO RENAL LTDA.,70947213000100,25/02/2022 00:00:00,"R$ 29.096,85",3/24/2023,24-03-2023 - R$14548.42,Arquivado - pago administrativamente,26/12/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152056190202212,223112470,MG,COOPERATIVA DE CREDITO DOS PROFISSIONAIS DA AREA DA SAU,70937271000153,18/04/2022 00:00:00,"R$ 3.084,55",3/15/2023,15-03-2023 - R$1542.28,Arquivado - pago administrativamente,27/12/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152059220202153,220898545,MT,HOSPITAL DE MEDICINA ESPECIALIZADA S.A.,70524145000177,26/04/2021 00:00:00,"R$ 18.039,93",5/29/2023,29-05-2023 - R$19843.92,Arquivado - pago administrativamente,28/04/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
46306000789201983,218865058,MT,"COOPERATIVA DE CREDITO, POUPANCA E INVESTIMENTO UNIVALE",70431630000104,29/11/2019,"R$ 23.974,09",10/25/2021,16/12/2020 - R$11987.04,Arquivado,12/6/2020,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152084778202177,221150846,RN,SAFRA SAO FRANCISCO ASSISTENCIA FUNERARIA LTDA,70313051000159,31/05/2021 00:00:00,"R$ 19.996,54",4/12/2023,12-04-2023 - R$9998.27,Arquivado - pago administrativamente,31/08/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152073949202213,223290068,PE,HOSPITAL MEMORIAL ARCOVERDE LTDA,70237227000130,18/05/2022 00:00:00,"R$ 10.558,96",6/13/2023,,Arquivado - PGFN pago,21/09/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152191146202169,222204869,RN,DEL RAYSSA INDUSTRIA E COMERCIO LTDA,70160569000108,05/11/2021 00:00:00,"R$ 3.071,04",9/30/2022,30-09-2022 - R$1535.52,Arquivado - pago administrativamente,08/09/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
46201003036201906,218070861,AL,HOTEL PRAIA DOURADA LTDA,70017447000159,8/8/2019,"R$ 8.593,80",12/15/2022,,Arquivado,3/12/2019,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152221511202177,222508175,PI,IRANY HONORIO DA SILVA & CIA LTDA,69611606000160,24/12/2021 00:00:00,"R$ 8.224,86",9/30/2022,30-09-2022 - R$4112.43,Arquivado - pago administrativamente,11/08/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152067984202201,223230413,PI,IRANY HONORIO DA SILVA & CIA LTDA,69611606000160,06/05/2022 00:00:00,"R$ 9.218,54",3/28/2023,28-03-2023 - R$4609.27,Arquivado - pago administrativamente,02/03/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152177200202163,222065401,PI,IRANY HONORIO DA SILVA & CIA LTDA,69611606000160,15/10/2021 00:00:00,"R$ 8.208,92",9/30/2022,30-09-2022 - R$4104.46,Arquivado - pago administrativamente,11/08/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152030397202259,222854545,PI,IRANY HONORIO DA SILVA & CIA LTDA,69611606000160,04/03/2022 00:00:00,"R$ 8.902,47",9/30/2022,30-09-2022 - R$4451.24,Arquivado - pago administrativamente,11/08/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152005754202089,219087598,MA,A. REGIAO TOCANTINA DE EDUCACAO E CULTURA LTDA.,69441194000167,23/1/2020,"R$ 3.044,24",3/24/2023,,Arquivado,30/9/2021,Decisão de procedência,,,,SIM,SIM,SIM,NAO
46264001449201911,218196008,SP,TEC BOR BORRACHA TECNICA LIMITADA,69308518000193,26/8/2019,"R$ 8.840,28",2/2/2023,,Arquivado,2/10/2019,Decisão de procedência,,,,SIM,SIM,SIM,NAO
47999003589201994,217679358,SP,PINHA SISTEMAS DE LIMPEZA LTDA,69220101000174,17/6/2019,"R$ 5.808,04",3/28/2023,21/12/2022 - R$2904.02,Arquivado,22/9/2022,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152000275202076,219033005,BA,SIEMENS GAMESA ENERGIA RENOVAVEL LTDA.,69119386000151,6/1/2020,"R$ 20.020,18",4/20/2022,07/03/2022 - R$10010.09,Arquivado,17/2/2022,Decisão de procedência,,,,SIM,SIM,SIM,NAO
46254001087201970,216963842,SP,SUPERMERCADO VIEIRA DIAS DA SILVA DE BAURU LTDA,69061547000101,2/4/2019,"R$ 90.963,73",12/16/2019,22/11/2019 - R$45481.86,Arquivado,6/11/2019,Decisão de procedência,,,,SIM,SIM,SIM,NAO
46218005604201916,217293034,RS,PATEO MOINHOS DE VENTO ADMINISTR E PARTICIPACOES LTDA,68815141000104,26/4/2019,"R$ 5.372,33",12/9/2019,10/10/2019 - R$2686.16,Arquivado,13/9/2019,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152206504202226,224615467,RS,PITUCHINHUS INDUSTRIA E COMERCIO DE CONFECCOES LTDA,68765825000130,22/12/2022 00:00:00,"R$ 9.499,48",7/18/2023,18-07-2023 - R$4749.74,Arquivado - pago administrativamente,04/07/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152039181202330,225057964,PR,WHITE LAKE EQUIPAMENTOS PROFISSIONAIS S.A,68761923000108,21/03/2023 00:00:00,"R$ 15.282,57",7/19/2023,19-07-2023 - R$7641.28,Arquivado - pago administrativamente,29/06/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152159517202118,221890602,PR,WHITE LAKE EQUIPAMENTOS PROFISSIONAIS S.A,68761923000108,20/09/2021 00:00:00,"R$ 19.628,71",6/26/2023,,Arquivado - PGFN pago,29/04/2022 00:00:00,Decisão procedente,23/05/2022 00:00:00,,,SIM,SIM,SIM,NAO
46232001773201907,218155131,RJ,UNIMED RESENDE RJ COOPERATIVA DE TRABALHO MEDICO,68709211000131,21/8/2019,"R$ 15.423,32",11/26/2022,24/03/2022 - R$7711.66,Arquivado,23/2/2022,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152026914202112,220586608,RJ,UNIMED RESENDE RJ COOPERATIVA DE TRABALHO MEDICO,68709211000131,3/3/2021,"R$ 49.043,47",5/17/2023,20/06/2022 - R$24521.74,Arquivado,26/5/2022,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152137874202125,221674667,RJ,ENIMONT-EMPRESA NACIONAL DE INSTALACOES MONTAGENS LTDA,68666627000110,18/08/2021 00:00:00,"R$ 8.320,50",8/1/2023,,Arquivado - PGFN pago,11/11/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
47427000744201903,217990088,RJ,CONSTRUTORA VOLENDAM LTDA,68643725000131,31/7/2019,"R$ 4.996,17",12/21/2022,22/06/2022 - R$2498.09,Arquivado,2/6/2022,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152006563202034,219095639,RJ,HEMATOLOGISTAS ASSOCIADOS S.A.,68605278000126,25/1/2020,"R$ 7.678,86",6/19/2023,07/11/2022 - R$3839.43,Arquivado,25/10/2022,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152025628202393,224922432,SP,ACTIVE ENGENHARIA LTDA,68287143000160,27/02/2023 00:00:00,"R$ 38.714,46",8/9/2023,09-08-2023 - R$19357.23,Arquivado - pago administrativamente,25/07/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
46256002742201997,218585489,SP,BEATRICE - COMERCIO IMPORTACAO E EXPORTACAO DE AMENDOIM,68272665000198,17/10/2019,"R$ 11.674,14",3/16/2023,19/12/2022 - R$5837.07,Arquivado,24/10/2022,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152145752202293,224008099,SP,HOSPITAL ANA COSTA S/A,68253731000182,09/09/2022 00:00:00,"R$ 197.214,09",8/3/2023,03-08-2023 - R$98607.04,Arquivado - pago administrativamente,18/07/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
46219004756201991,217070353,SP,CARGLASS AUTOMOTIVA LTDA.,68062827000163,28/3/2019,"R$ 73.430,97",3/27/2023,16/03/2023 - R$36715.49,Arquivado,27/1/2023,Decisão de procedência,,,,SIM,SIM,SIM,NAO
47998005091201976,218291906,SP,GEVISA S A,68059674000103,9/9/2019,"R$ 32.206,78",11/18/2019,30/10/2019 - R$16103.39,Arquivado,15/10/2019,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152204684202121,222339918,SP,SEALABOR TERCEIRIZACAO EMPRESARIAL LTDA,68021476000142,29/11/2021 00:00:00,"R$ 2.938,21",7/27/2023,27-07-2023 - R$1469.10,Arquivado - pago administrativamente,06/07/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152016966202253,222720247,SP,COOPERATIVA DE CREDITO CREDIGUACU - SICOOB CREDIGUACU,67960229000149,08/02/2022 00:00:00,"R$ 14.278,29",7/24/2023,24-07-2023 - R$7139.14,Arquivado - pago administrativamente,10/07/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
46255002795201918,218634846,SP,VISKASE BRASIL EMBALAGENS LTDA,67852822000171,24/10/2019,"R$ 8.188,71",7/19/2023,29/05/2023 - R$9007.58,Arquivado,31/12/2020,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152018595202082,219215065,RJ,PEUGEOT-CITROEN DO BRASIL AUTOMOVEIS LTDA,67405936000173,17/2/2020,"R$ 251.929,36",6/20/2023,16/11/2022 - R$125964.68,Arquivado,25/10/2022,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152212153202110,222414596,RJ,PEUGEOT-CITROEN DO BRASIL AUTOMOVEIS LTDA,67405936000173,07/12/2021 00:00:00,"R$ 261.262,50",12/6/2022,06-12-2022 - R$130631.25,Arquivado - pago administrativamente,11/11/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152015706202341,224823213,SP,MUNDO DO ENXOVAL LTDA,66945684000102,07/02/2023 00:00:00,"R$ 7.554,19",8/9/2023,09-08-2023 - R$3777.10,Arquivado - pago administrativamente,25/07/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152130627202106,221604570,SP,UNIMED SUDOESTE PAULISTA COOPERATIVA DE TRABALHO MEDICO,66916305000156,07/08/2021 00:00:00,"R$ 6.014,56",6/20/2023,20-06-2023 - R$3007.28,Arquivado - pago administrativamente,31/05/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152027920202006,219308187,MG,TORA LOGISTICA ARMAZENS E TERMINAIS MULTIMODAIS S/A,66702325000124,5/3/2020,"R$ 8.933,47",4/20/2022,11/04/2022 - R$4466.74,Arquivado,23/3/2022,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152015776202219,222708344,MG,EMPRESA DE TRANSPORTES APOTEOSE LTDA,66455536000100,07/02/2022 00:00:00,"R$ 7.329,02",6/16/2023,,Enviado inscrição DAU (PGFN),26/12/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,SIM
14152028889202365,224955047,PR,TRANSPORTADORA BATISTA DUARTE LTDA,66306093000195,02/03/2023 00:00:00,"R$ 9.932,59",6/29/2023,29-06-2023 - R$4966.30,Arquivado - pago administrativamente,12/06/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
47999002211201973,217182984,SP,GSW SOFTWARE LTDA,66101833000157,11/4/2019,"R$ 2.826,02",5/23/2023,,Enviado p/ PFN,22/9/2022,Decisão de procedência,,,,SIM,SIM,SIM,SIM
14152049008202188,220807540,SP,"LOG & PRINT GRAFICA, DADOS VARIAVEIS E LOGISTICA S.A.",66079609000106,13/04/2021 00:00:00,"R$ 60.593,60",4/11/2022,07-04-2022 - R$30296.80,Arquivado - pago administrativamente,24/03/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
46219008037201940,217529674,SP,A C SERVICOS CORPORATIVOS LTDA.,66059510000142,28/5/2019,"R$ 69.592,73",5/10/2023,,Enviado p/ PFN,13/8/2021,Decisão de procedência,,,,SIM,SIM,SIM,SIM
46264000437201961,216992575,SP,WAMA PRODUTOS PARA LABORATORIO LTDA,66000787000108,20/3/2019,"R$ 8.044,03",9/19/2019,11/09/2019 - R$4022.02,Arquivado,27/8/2019,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152160577202183,221901205,SP,GL FOODS WORLDWIDE LTDA.,65943078000195,21/09/2021 00:00:00,"R$ 8.671,18",7/26/2023,26-07-2023 - R$4335.59,Arquivado - pago administrativamente,05/07/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
46219011475201995,217907849,SP,PENSKE LOGISTICS DO BRASIL LTDA.,65849838000108,17/7/2019,"R$ 17.100,22",12/14/2022,21/11/2022 - R$8550.11,Arquivado,24/5/2021,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152213754202131,222430605,SP,UNIMED DE BIRIGUI COOPERATIVA DE TRABALHO MEDICO,65732836000126,10/12/2021 00:00:00,"R$ 6.580,22",8/10/2023,10-08-2023 - R$3290.11,Arquivado - pago administrativamente,06/07/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
46219008708201972,217607951,SP,AMARO JULINA SERVICOS GERAIS LTDA,65690240000100,5/6/2019,"R$ 8.881,41",12/13/2022,07/12/2022 - R$10302.43,Arquivado,3/9/2021,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152054892202253,223099490,MG,"CONVEN SERVICOS,TRANSPORTES E GUINDASTES EIRELI - EM",65367971000110,13/04/2022 00:00:00,"R$ 6.239,34",6/16/2023,,Enviado inscrição DAU (PGFN),06/02/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,SIM
14152043700202283,222987570,MG,ALFA CALDEIRARIA E MONTAGENS LTDA,65285462000148,27/03/2022 00:00:00,"R$ 3.143,08",3/29/2023,29-03-2023 - R$1571.54,Arquivado - pago administrativamente,27/12/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152162519202275,224175611,MG,FX MINAS CONSTRUCOES E EMPREENDIMENTOS LTDA,65120057000170,06/10/2022 00:00:00,"R$ 48.809,26",7/28/2023,28-07-2023 - R$24404.63,Arquivado - pago administrativamente,13/07/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152108532202106,221384570,PR,FUGRO IN SITU GEOTECNIA LTDA.,65088700000125,06/07/2021 00:00:00,"R$ 6.088,95",4/29/2022,27-04-2022 - R$3044.48,Arquivado - pago administrativamente,12/04/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
46219009347201981,217689973,SP,ERA-TECNICA ENGENHARIA CONSTRUCOES E SERVICOS LTDA,65035222000195,18/6/2019,"R$ 173.472,00",8/18/2022,15/08/2022 - R$214389.32,Arquivado,22/3/2021,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152212932202115,222422386,SP,ZBN INDUSTRIA MECANICA LTDA,64822810000106,09/12/2021 00:00:00,"R$ 9.713,06",8/10/2023,10-08-2023 - R$4856.53,Arquivado - pago administrativamente,06/07/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
47105000389201905,217874631,SP,SATEL DESPACHOS E SERVICOS ADUANEIROS TECNICOS LTDA,64659055000190,11/7/2019,"R$ 8.145,30",10/23/2019,04/09/2019 - R$4072.65,Arquivado,20/8/2019,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152113664202222,223687219,MG,CONFINS TRANSPORTES LTDA,64294325000107,25/07/2022 00:00:00,"R$ 6.133,99",2/23/2023,23-02-2023 - R$3067.00,Arquivado - pago administrativamente,06/02/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152018614202232,222736721,MG,RODOBORGES TRANSPORTES LTDA,64232499000145,10/02/2022 00:00:00,"R$ 21.382,19",3/20/2023,20-03-2023 - R$10691.10,Arquivado - pago administrativamente,26/12/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
47105000441201915,217968830,SP,ISEJIMA & CIA LTDA,64071269000141,26/7/2019,"R$ 7.812,55",10/23/2019,20/09/2019 - R$3906.28,Arquivado,3/9/2019,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152136641202296,223916986,RS,,,31/08/2022 00:00:00,"R$ 5.888,16",3/27/2023,27-03-2023 - R$2944.08,Arquivado - pago administrativamente,06/03/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152000302202019,219033277,PA,SOCIEDADE CIVIL INTEGRADA MADRE CELESTE LTDA,63887756000114,7/1/2020,"R$ 27.624,08",5/6/2022,,Enviado p/ PFN,30/9/2021,Decisão de procedência,,,,SIM,SIM,SIM,SIM
14152127757202153,221575910,PA,SOCIEDADE CIVIL INTEGRADA MADRE CELESTE LTDA,63887756000114,03/08/2021 00:00:00,"R$ 26.569,65",5/24/2023,,Enviado inscrição DAU (PGFN),03/02/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,SIM
14152173913202158,222032561,PA,MARBORGES AGROINDUSTRIA SA,63878250000149,08/10/2021 00:00:00,"R$ 16.255,08",7/13/2023,10-02-2023 - R$8127.54,Arquivado - PGFN pago,30/11/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152096829202111,221270345,AM,"COMPASSO CONSTRUCOES, TERRAPLANAGEM E PAVIMENTACAO LTDA",63688337000153,21/06/2021 00:00:00,"R$ 29.946,84",5/22/2023,22-05-2023 - R$14973.42,Arquivado - pago administrativamente,26/04/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
46202005398201913,217961231,AM,C S CONSTRUCAO CONSERVACAO E SERVICOS LTDA,63675268000143,25/7/2019,"R$ 71.875,47",11/7/2022,10/05/2022 - R$35937.74,Arquivado,21/3/2022,Decisão de procedência,,,,SIM,SIM,SIM,NAO
46202005459201942,217987745,AM,PRI APOIO ADMINISTRATIVO E OPERACIONAL LTDA,63643704000100,29/7/2019,"R$ 6.942,16",1/23/2020,17/10/2019 - R$3471.08,Arquivado,23/9/2019,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152202745202204,224577875,MA,PRODUTOS ALIMENTICIOS RIBAMAR CUNHA LTDA,63541825000133,15/12/2022 00:00:00,"R$ 10.597,13",3/20/2023,20-03-2023 - R$5298.56,Arquivado - pago administrativamente,06/03/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152156735202109,221863273,MA,AGRASTY CONSTRUCOES LTDA,63407548000170,15/09/2021 00:00:00,"R$ 5.419,48",9/29/2022,29-09-2022 - R$2709.74,Arquivado - pago administrativamente,11/08/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152190806202194,222201461,PI,B CIRILO ALBINO & CIA LTDA,63347397000102,05/11/2021 00:00:00,"R$ 49.486,53",9/30/2022,30-09-2022 - R$24743.26,Arquivado - pago administrativamente,11/08/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152005873202031,219088748,BA,VM DISTRIBUIDORA DE ALIMENTOS LTDA,63280838000104,30/1/2020,"R$ 2.569,70",3/29/2023,14/12/2022 - R$1284.85,Arquivado,17/11/2022,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152018495202056,219214093,SP,TEADIT JUNTAS LTDA,62948658000187,19/2/2020,"R$ 6.076,68",6/7/2022,23/03/2022 - R$3038.34,Arquivado,14/2/2022,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152011684202260,222667427,SP,WAGNER WILLIAM FURLAN,62883152000137,31/01/2022 00:00:00,"R$ 6.262,75",8/9/2023,09-08-2023 - R$3131.38,Arquivado - pago administrativamente,10/07/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
46263002661201906,218171846,SP,TRUFER COMERCIO DE SUCATAS LTDA,62862479000122,22/8/2019,"R$ 23.638,61",11/18/2022,05/10/2022 - R$11819.31,Arquivado,1/8/2022,Decisão de procedência,,,,SIM,SIM,SIM,NAO
46265000894201946,217775527,SP,PHAEL CONFECCOES DE AURIFLAMA LTDA,62532833000150,28/6/2019,"R$ 14.778,16",9/19/2019,05/09/2019 - R$7389.08,Arquivado,13/8/2019,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152183164202258,224382063,SP,PHAEL CONFECCOES DE AURIFLAMA LTDA,62532833000150,10/11/2022 00:00:00,"R$ 14.109,94",7/31/2023,31-07-2023 - R$7054.97,Arquivado - pago administrativamente,20/07/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152208402202164,222377089,SP,ROYAL CANIN DO BRASIL INDUSTRIA E COMERCIO LTDA,62527619000106,02/12/2021 00:00:00,"R$ 23.298,20",7/25/2023,25-07-2023 - R$11649.10,Arquivado - pago administrativamente,06/07/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
46259002309201921,217691846,SP,BIOAGRI LABORATORIOS LTDA,62473004000144,19/6/2019,"R$ 8.405,72",9/27/2022,08/09/2022 - R$4202.86,Arquivado,19/8/2022,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152147885202113,221774777,SP,AVERSA AUTOMOVEIS LTDA,62410022000187,31/08/2021 00:00:00,"R$ 22.446,13",7/21/2023,21-07-2023 - R$11223.06,Arquivado - pago administrativamente,05/07/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
46261001890201915,217248217,SP,ASSOCIACAO DE AMOR A CRIANCA ARCANJO RAFAEL,62292420000146,24/4/2019,"R$ 7.552,13",8/15/2019,12/06/2019 - R$3776.06,Arquivado,31/5/2019,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152169024202196,221983694,SP,ARNIFLEX INDÚSTRIA E COM.DE ARTEFATOS DE BORRACHA LTDA,62018999000153,30/09/2021 00:00:00,"R$ 6.312,11",7/28/2023,28-07-2023 - R$3156.06,Arquivado - pago administrativamente,06/07/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
46219007267201991,217430155,SP,J C F INDUSTRIA E COMERCIO LTDA,62014808000185,15/5/2019,"R$ 15.262,03",5/9/2023,30/10/2019 - R$7631.02,Enviado p/ PFN,10/10/2019,Decisão de procedência,,,,SIM,SIM,SIM,SIM
46219017565201990,218414340,SP,MELITTA DO BRASIL INDUSTRIA E COMERCIO LIMITADA,62000278000116,24/9/2019,"R$ 55.211,55",3/27/2023,16/03/2023 - R$27605.78,Arquivado,7/12/2022,Decisão de procedência,,,,SIM,SIM,SIM,NAO
47998006136201920,218697562,SP,MARTIN ENGINEERING LTDA,61891255000186,4/11/2019,"R$ 7.798,08",5/30/2022,25/02/2022 - R$3899.04,Arquivado,2/2/2022,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152028714202013,219316040,SP,MARTIN ENGINEERING LTDA,61891255000186,5/3/2020,"R$ 7.935,83",4/12/2022,24/03/2022 - R$3967.92,Arquivado,14/2/2022,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152062283202278,223173401,PR,INDEMIL INDUSTRIA E COMERCIO S/A,61887899000109,28/04/2022 00:00:00,"R$ 24.248,48",11/7/2022,07-11-2022 - R$12124.24,Arquivado - pago administrativamente,13/10/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152204678202254,224597205,SP,ENGEMONT CONSTRUCOES LTDA,61849469000194,20/12/2022 00:00:00,"R$ 14.164,75",8/9/2023,09-08-2023 - R$7082.38,Arquivado - pago administrativamente,21/07/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
47998002400201956,217153364,SP,FUNDACAO DE APOIO A PESQUISA AGRICOLA,61705380000154,15/4/2019,"R$ 7.711,27",6/25/2019,18/06/2019 - R$3855.64,Arquivado,16/5/2019,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152167631202111,221969764,SP,REFRIGELO CLIMATIZACAO DE AMBIENTES S.A.,61502324000112,30/09/2021 00:00:00,"R$ 6.537,57",7/28/2023,28-07-2023 - R$3268.78,Arquivado - pago administrativamente,05/07/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152098374202241,223534315,MG,INDUSTRIA METALURGICA FRUM LTDA,61421418000167,28/06/2022 00:00:00,"R$ 37.526,01",1/12/2023,12-01-2023 - R$18763.00,Arquivado - pago administrativamente,02/01/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
46219008183201975,217547672,SP,DROGARIA SAO PAULO S.A.,61412110000155,29/5/2019,"R$ 241.126,88",7/7/2020,22/10/2019 - R$120563.44,Arquivado,10/10/2019,Decisão de procedência,,,,SIM,SIM,SIM,NAO
46212011032201964,217979611,PR,MIRUM DIGITAL DO BRASIL LTDA,61377073000191,31/7/2019,"R$ 11.661,24",8/24/2022,06/03/2020 - R$5830.62,Arquivado,6/2/2020,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152048412202134,220801584,PR,MIRUM DIGITAL DO BRASIL LTDA,61377073000191,08/04/2021 00:00:00,"R$ 9.574,46",1/6/2022,04-11-2021 - R$4787.23,Arquivado - pago administrativamente,20/10/2021 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152206619202130,222359251,SP,ITM LATIN AMERICA INDUSTRIA DE PECAS PARA TRATORES LTDA,61352050000122,30/11/2021 00:00:00,"R$ 3.320,32",8/7/2023,07-08-2023 - R$1660.16,Arquivado - pago administrativamente,06/07/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152155661202185,221852531,SP,MUINO CIA LTDA,61325700000140,14/09/2021 00:00:00,"R$ 6.014,56",7/27/2023,27-07-2023 - R$3007.28,Arquivado - pago administrativamente,04/04/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
46219004517201931,217024807,SP,LABORATORIO QUIMICO FARMACEUTICO BERGAMO LTDA,61282661000141,22/3/2019,"R$ 2.900,79",11/18/2022,03/11/2022 - R$1450.40,Arquivado,10/6/2021,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152172372202141,222017155,SP,FLAMBOIA ALIMENTOS LTDA,61252540000157,06/10/2021 00:00:00,"R$ 99.111,78",7/31/2023,31-07-2023 - R$49555.89,Arquivado - pago administrativamente,05/07/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
46219006177201983,217254292,SP,MARISA LOJAS S.A.,61189288000189,23/4/2019,"R$ 32.366,28",5/9/2023,,Enviado p/ PFN,11/6/2021,Decisão de procedência,,,,SIM,SIM,SIM,SIM
